,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Decision Winning Toss,Face To Face Win Diff,Innings,Non Striker Ball,Non Striker Run,Striker Ball,Striker Run,Target,Team1 No Of Matches,Team2 No Of Matches,Toss Jitse,Total Ball,Total Run,Total Wicket,Win Percentage All,Win Percentage Rec,Team_1,Team_2
190,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,10.6,1,10.6,24,171,80,91,2,10.6,92,3,-0.092897328,0.666666667,Bangladesh,India
191,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,11.1,1,11.1,24,171,80,91,2,11.1,92,3,-0.092897328,0.666666667,Bangladesh,India
192,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,11.2,1,11.2,25,171,80,91,2,11.2,93,3,-0.092897328,0.666666667,Bangladesh,India
193,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,11.3,25,11.3,2,171,80,91,2,11.3,94,3,-0.092897328,0.666666667,Bangladesh,India
194,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,11.4,2,11.4,25,171,80,91,2,11.4,94,3,-0.092897328,0.666666667,Bangladesh,India
195,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,11.5,2,11.5,29,171,80,91,2,11.5,98,3,-0.092897328,0.666666667,Bangladesh,India
196,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,11.6,2,11.6,29,171,80,91,2,11.6,98,3,-0.092897328,0.666666667,Bangladesh,India
197,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,12.1,29,12.1,3,171,80,91,2,12.1,99,3,-0.092897328,0.666666667,Bangladesh,India
198,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,12.2,3,12.2,31,171,80,91,2,12.2,101,3,-0.092897328,0.666666667,Bangladesh,India
199,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,12.3,3,12.3,31,171,80,91,2,12.3,101,3,-0.092897328,0.666666667,Bangladesh,India
200,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,12.4,3,12.4,31,171,80,91,2,12.4,101,3,-0.092897328,0.666666667,Bangladesh,India
201,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,12.5,3,12.5,35,171,80,91,2,12.5,105,3,-0.092897328,0.666666667,Bangladesh,India
202,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,12.6,3,12.6,37,171,80,91,2,12.6,107,3,-0.092897328,0.666666667,Bangladesh,India
203,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,13.1,37,13.1,3,171,80,91,2,13.1,107,4,-0.092897328,0.666666667,Bangladesh,India
204,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,13.2,37,13.2,0,171,80,91,2,13.2,107,4,-0.092897328,0.666666667,Bangladesh,India
205,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,13.3,37,13.3,0,171,80,91,2,13.3,107,4,-0.092897328,0.666666667,Bangladesh,India
206,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,13.4,37,13.4,0,171,80,91,2,13.4,107,4,-0.092897328,0.666666667,Bangladesh,India
207,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,13.5,37,13.5,0,171,80,91,2,13.5,107,5,-0.092897328,0.666666667,Bangladesh,India
208,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,13.6,37,13.6,0,171,80,91,2,13.6,107,5,-0.092897328,0.666666667,Bangladesh,India
209,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,14.1,0,14.1,38,171,80,91,2,14.1,108,5,-0.092897328,0.666666667,Bangladesh,India
210,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,14.2,38,14.2,0,171,80,91,2,14.2,108,5,-0.092897328,0.666666667,Bangladesh,India
211,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,14.3,38,14.3,0,171,80,91,2,14.3,108,5,-0.092897328,0.666666667,Bangladesh,India
212,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,14.4,38,14.4,0,171,80,91,2,14.4,108,6,-0.092897328,0.666666667,Bangladesh,India
213,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,14.5,0,14.5,39,171,80,91,2,14.5,109,6,-0.092897328,0.666666667,Bangladesh,India
214,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,14.6,39,14.6,0,171,80,91,2,14.6,109,6,-0.092897328,0.666666667,Bangladesh,India
215,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,15.1,0,15.1,41,171,80,91,2,15.1,111,6,-0.092897328,0.666666667,Bangladesh,India
216,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,15.2,0,15.2,41,171,80,91,2,15.2,111,6,-0.092897328,0.666666667,Bangladesh,India
217,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,15.3,0,15.3,47,171,80,91,2,15.3,117,6,-0.092897328,0.666666667,Bangladesh,India
218,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,15.4,0,15.4,51,171,80,91,2,15.4,121,6,-0.092897328,0.666666667,Bangladesh,India
219,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,15.5,0,15.5,52,171,80,91,2,15.5,122,6,-0.092897328,0.666666667,Bangladesh,India
220,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,15.6,52,15.6,0,171,80,91,2,15.6,122,6,-0.092897328,0.666666667,Bangladesh,India
221,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,16.1,0,16.1,53,171,80,91,2,16.1,123,6,-0.092897328,0.666666667,Bangladesh,India
222,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,16.2,53,16.2,0,171,80,91,2,16.2,123,6,-0.092897328,0.666666667,Bangladesh,India
223,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,16.3,53,16.3,1,171,80,91,2,16.3,124,6,-0.092897328,0.666666667,Bangladesh,India
224,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,16.4,1,16.4,57,171,80,91,2,16.4,128,6,-0.092897328,0.666666667,Bangladesh,India
225,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,16.5,1,16.5,61,171,80,91,2,16.5,132,6,-0.092897328,0.666666667,Bangladesh,India
226,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,16.6,1,16.6,62,171,80,91,2,16.6,133,6,-0.092897328,0.666666667,Bangladesh,India
227,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,17.1,1,17.1,62,171,80,91,2,17.1,133,6,-0.092897328,0.666666667,Bangladesh,India
228,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,17.2,1,17.2,66,171,80,91,2,17.2,137,6,-0.092897328,0.666666667,Bangladesh,India
229,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,17.3,1,17.3,67,171,80,91,2,17.3,138,6,-0.092897328,0.666666667,Bangladesh,India
230,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,17.4,67,17.4,1,171,80,91,2,17.4,138,7,-0.092897328,0.666666667,Bangladesh,India
231,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,17.5,67,17.5,4,171,80,91,2,17.5,142,7,-0.092897328,0.666666667,Bangladesh,India
232,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,17.6,67,17.6,4,171,80,91,2,17.6,142,7,-0.092897328,0.666666667,Bangladesh,India
233,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,18.1,4,18.1,69,171,80,91,2,18.1,144,7,-0.092897328,0.666666667,Bangladesh,India
234,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,18.2,4,18.2,69,171,80,91,2,18.2,144,7,-0.092897328,0.666666667,Bangladesh,India
235,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,18.3,4,18.3,70,171,80,91,2,18.3,145,7,-0.092897328,0.666666667,Bangladesh,India
236,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,18.4,70,18.4,8,171,80,91,2,18.4,149,7,-0.092897328,0.666666667,Bangladesh,India
237,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,18.5,70,18.5,10,171,80,91,2,18.5,151,7,-0.092897328,0.666666667,Bangladesh,India
238,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,18.6,70,18.6,10,171,80,91,2,18.6,152,7,-0.092897328,0.666666667,Bangladesh,India
239,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,18.7,70,18.7,10,171,80,91,2,18.7,152,8,-0.092897328,0.666666667,Bangladesh,India
240,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,19.1,0,19.1,70,171,80,91,2,19.1,152,9,-0.092897328,0.666666667,Bangladesh,India
241,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,19.2,0,19.2,1,171,80,91,2,19.2,153,9,-0.092897328,0.666666667,Bangladesh,India
242,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,19.3,1,19.3,0,171,80,91,2,19.3,154,9,-0.092897328,0.666666667,Bangladesh,India
243,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,19.4,0,19.4,2,171,80,91,2,19.4,155,9,-0.092897328,0.666666667,Bangladesh,India
244,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,19.5,2,19.5,0,171,80,91,2,19.5,155,9,-0.092897328,0.666666667,Bangladesh,India
245,0.383276965,20.95076923,-0.435303599,8.503384615,0.053914971,0.465986395,3.247050393,-3.67032967,0.670612811,0.18707483,1.09652135,-3.230769231,0,2,-0.181818182,2,19.6,2,19.6,0,171,80,91,2,19.6,155,10,-0.092897328,0.666666667,Bangladesh,India
