,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Decision Winning Toss,Face To Face Win Diff,Innings,Non Striker Ball,Non Striker Run,Striker Ball,Striker Run,Target,Team1 No Of Matches,Team2 No Of Matches,Toss Jitse,Total Ball,Total Run,Total Wicket,Win Percentage All,Win Percentage Rec,Pakistan,New Zealand
189,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,10.5,2,10.5,22,182,78,68,1,10.5,90,5,-0.111940299,0.333333333,Pakistan,New Zealand
190,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,10.6,2,10.6,22,182,78,68,1,10.6,90,5,-0.111940299,0.333333333,Pakistan,New Zealand
191,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,11.1,22,11.1,4,182,78,68,1,11.1,92,5,-0.111940299,0.333333333,Pakistan,New Zealand
192,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,11.2,22,11.2,5,182,78,68,1,11.2,93,5,-0.111940299,0.333333333,Pakistan,New Zealand
193,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,11.3,5,11.3,23,182,78,68,1,11.3,94,5,-0.111940299,0.333333333,Pakistan,New Zealand
194,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,11.4,23,11.4,5,182,78,68,1,11.4,94,5,-0.111940299,0.333333333,Pakistan,New Zealand
195,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,11.5,23,11.5,5,182,78,68,1,11.5,94,5,-0.111940299,0.333333333,Pakistan,New Zealand
196,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,11.6,23,11.6,5,182,78,68,1,11.6,94,5,-0.111940299,0.333333333,Pakistan,New Zealand
197,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,12.1,5,12.1,23,182,78,68,1,12.1,95,5,-0.111940299,0.333333333,Pakistan,New Zealand
198,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,12.2,23,12.2,6,182,78,68,1,12.2,96,5,-0.111940299,0.333333333,Pakistan,New Zealand
199,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,12.3,6,12.3,24,182,78,68,1,12.3,98,5,-0.111940299,0.333333333,Pakistan,New Zealand
200,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,12.4,24,12.4,12,182,78,68,1,12.4,104,5,-0.111940299,0.333333333,Pakistan,New Zealand
201,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,12.5,24,12.5,13,182,78,68,1,12.5,105,5,-0.111940299,0.333333333,Pakistan,New Zealand
202,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,12.6,13,12.6,26,182,78,68,1,12.6,107,5,-0.111940299,0.333333333,Pakistan,New Zealand
203,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,12.7,13,12.7,27,182,78,68,1,12.7,108,5,-0.111940299,0.333333333,Pakistan,New Zealand
204,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,13.1,13,13.1,28,182,78,68,1,13.1,109,5,-0.111940299,0.333333333,Pakistan,New Zealand
205,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,13.2,28,13.2,15,182,78,68,1,13.2,111,5,-0.111940299,0.333333333,Pakistan,New Zealand
206,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,13.3,28,13.3,19,182,78,68,1,13.3,115,5,-0.111940299,0.333333333,Pakistan,New Zealand
207,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,13.4,28,13.4,20,182,78,68,1,13.4,116,5,-0.111940299,0.333333333,Pakistan,New Zealand
208,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,13.5,20,13.5,29,182,78,68,1,13.5,117,5,-0.111940299,0.333333333,Pakistan,New Zealand
209,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,13.6,29,13.6,24,182,78,68,1,13.6,121,5,-0.111940299,0.333333333,Pakistan,New Zealand
210,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,14.1,24,14.1,35,182,78,68,1,14.1,127,5,-0.111940299,0.333333333,Pakistan,New Zealand
211,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,14.2,24,14.2,36,182,78,68,1,14.2,128,5,-0.111940299,0.333333333,Pakistan,New Zealand
212,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,14.3,36,14.3,24,182,78,68,1,14.3,129,5,-0.111940299,0.333333333,Pakistan,New Zealand
213,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,14.4,36,14.4,28,182,78,68,1,14.4,133,5,-0.111940299,0.333333333,Pakistan,New Zealand
214,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,14.5,36,14.5,28,182,78,68,1,14.5,133,6,-0.111940299,0.333333333,Pakistan,New Zealand
215,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,14.6,0,14.6,40,182,78,68,1,14.6,137,6,-0.111940299,0.333333333,Pakistan,New Zealand
216,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,14.7,0,14.7,41,182,78,68,1,14.7,138,6,-0.111940299,0.333333333,Pakistan,New Zealand
217,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,15.1,0,15.1,42,182,78,68,1,15.1,139,6,-0.111940299,0.333333333,Pakistan,New Zealand
218,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,15.2,42,15.2,4,182,78,68,1,15.2,143,6,-0.111940299,0.333333333,Pakistan,New Zealand
219,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,15.3,42,15.3,4,182,78,68,1,15.3,143,6,-0.111940299,0.333333333,Pakistan,New Zealand
220,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,15.4,42,15.4,4,182,78,68,1,15.4,143,6,-0.111940299,0.333333333,Pakistan,New Zealand
221,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,15.5,42,15.5,8,182,78,68,1,15.5,147,6,-0.111940299,0.333333333,Pakistan,New Zealand
222,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,15.6,42,15.6,9,182,78,68,1,15.6,148,6,-0.111940299,0.333333333,Pakistan,New Zealand
223,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,16.1,42,16.1,9,182,78,68,1,16.1,148,6,-0.111940299,0.333333333,Pakistan,New Zealand
224,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,16.2,42,16.2,11,182,78,68,1,16.2,150,6,-0.111940299,0.333333333,Pakistan,New Zealand
225,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,16.3,42,16.3,11,182,78,68,1,16.3,151,6,-0.111940299,0.333333333,Pakistan,New Zealand
226,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,16.4,11,16.4,42,182,78,68,1,16.4,152,6,-0.111940299,0.333333333,Pakistan,New Zealand
227,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,16.5,42,16.5,12,182,78,68,1,16.5,153,6,-0.111940299,0.333333333,Pakistan,New Zealand
228,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,16.6,12,16.6,42,182,78,68,1,16.6,153,7,-0.111940299,0.333333333,Pakistan,New Zealand
229,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,17.1,12,17.1,1,182,78,68,1,17.1,154,7,-0.111940299,0.333333333,Pakistan,New Zealand
230,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,17.2,1,17.2,13,182,78,68,1,17.2,155,7,-0.111940299,0.333333333,Pakistan,New Zealand
231,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,17.3,13,17.3,1,182,78,68,1,17.3,155,7,-0.111940299,0.333333333,Pakistan,New Zealand
232,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,17.4,13,17.4,7,182,78,68,1,17.4,161,7,-0.111940299,0.333333333,Pakistan,New Zealand
233,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,17.5,13,17.5,9,182,78,68,1,17.5,163,7,-0.111940299,0.333333333,Pakistan,New Zealand
234,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,17.6,13,17.6,10,182,78,68,1,17.6,164,7,-0.111940299,0.333333333,Pakistan,New Zealand
235,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,18.1,13,18.1,11,182,78,68,1,18.1,165,7,-0.111940299,0.333333333,Pakistan,New Zealand
236,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,18.2,11,18.2,14,182,78,68,1,18.2,166,7,-0.111940299,0.333333333,Pakistan,New Zealand
237,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,18.3,14,18.3,11,182,78,68,1,18.3,166,7,-0.111940299,0.333333333,Pakistan,New Zealand
238,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,18.4,14,18.4,13,182,78,68,1,18.4,168,7,-0.111940299,0.333333333,Pakistan,New Zealand
239,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,18.5,14,18.5,14,182,78,68,1,18.5,169,7,-0.111940299,0.333333333,Pakistan,New Zealand
240,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,18.6,14,18.6,14,182,78,68,1,18.6,170,7,-0.111940299,0.333333333,Pakistan,New Zealand
241,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,19.1,14,19.1,16,182,78,68,1,19.1,172,7,-0.111940299,0.333333333,Pakistan,New Zealand
242,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,19.2,14,19.2,16,182,78,68,1,19.2,173,7,-0.111940299,0.333333333,Pakistan,New Zealand
243,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,19.3,16,19.3,14,182,78,68,1,19.3,173,8,-0.111940299,0.333333333,Pakistan,New Zealand
244,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,19.4,0,19.4,17,182,78,68,1,19.4,174,9,-0.111940299,0.333333333,Pakistan,New Zealand
245,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,19.5,0,19.5,1,182,78,68,1,19.5,175,9,-0.111940299,0.333333333,Pakistan,New Zealand
246,-1.766687679,0.428571429,-1.478488096,0,0.004000218,0.025510204,2.580214547,-0.194139194,0.485643865,-1.522553212,0.953613539,2.723076923,1,2,0,2,19.6,1,19.6,4,182,78,68,1,19.6,179,9,-0.111940299,0.333333333,Pakistan,New Zealand
