,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Decision Winning Toss,Face To Face Win Diff,Innings,Non Striker Ball,Non Striker Run,Striker Ball,Striker Run,Target,Team1 No Of Matches,Team2 No Of Matches,Toss Jitse,Total Ball,Total Run,Total Wicket,Win Percentage All,Win Percentage Rec,Team_1,Team_2,Day/Night
174,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,8.2,12,8.2,3,147,24,45,1,8.2,45,5,0.077075099,-0.666666667,England,Australia,1
175,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,8.3,12,8.3,3,147,24,45,1,8.3,46,5,0.077075099,-0.666666667,England,Australia,1
176,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,8.4,12,8.4,4,147,24,45,1,8.4,47,5,0.077075099,-0.666666667,England,Australia,1
177,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,8.5,4,8.5,13,147,24,45,1,8.5,48,5,0.077075099,-0.666666667,England,Australia,1
178,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,8.6,13,8.6,6,147,24,45,1,8.6,50,5,0.077075099,-0.666666667,England,Australia,1
179,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,8.7,13,8.7,6,147,24,45,1,8.7,50,5,0.077075099,-0.666666667,England,Australia,1
180,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,9.1,6,9.1,14,147,24,45,1,9.1,51,5,0.077075099,-0.666666667,England,Australia,1
181,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,9.2,14,9.2,8,147,24,45,1,9.2,53,5,0.077075099,-0.666666667,England,Australia,1
182,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,9.3,14,9.3,9,147,24,45,1,9.3,54,5,0.077075099,-0.666666667,England,Australia,1
183,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,9.4,9,9.4,14,147,24,45,1,9.4,54,5,0.077075099,-0.666666667,England,Australia,1
184,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,9.5,9,9.5,20,147,24,45,1,9.5,60,5,0.077075099,-0.666666667,England,Australia,1
185,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,9.6,9,9.6,21,147,24,45,1,9.6,61,5,0.077075099,-0.666666667,England,Australia,1
186,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,10.1,9,10.1,22,147,24,45,1,10.1,62,5,0.077075099,-0.666666667,England,Australia,1
187,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,10.2,22,10.2,13,147,24,45,1,10.2,66,5,0.077075099,-0.666666667,England,Australia,1
188,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,10.3,22,10.3,14,147,24,45,1,10.3,67,5,0.077075099,-0.666666667,England,Australia,1
189,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,10.4,14,10.4,26,147,24,45,1,10.4,71,5,0.077075099,-0.666666667,England,Australia,1
190,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,10.5,14,10.5,27,147,24,45,1,10.5,72,5,0.077075099,-0.666666667,England,Australia,1
191,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,10.6,27,10.6,15,147,24,45,1,10.6,73,5,0.077075099,-0.666666667,England,Australia,1
192,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,11.1,27,11.1,17,147,24,45,1,11.1,75,5,0.077075099,-0.666666667,England,Australia,1
193,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,11.2,27,11.2,17,147,24,45,1,11.2,75,5,0.077075099,-0.666666667,England,Australia,1
194,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,11.3,27,11.3,17,147,24,45,1,11.3,75,5,0.077075099,-0.666666667,England,Australia,1
195,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,11.4,27,11.4,17,147,24,45,1,11.4,76,5,0.077075099,-0.666666667,England,Australia,1
196,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,11.5,27,11.5,17,147,24,45,1,11.5,76,5,0.077075099,-0.666666667,England,Australia,1
197,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,11.6,27,11.6,17,147,24,45,1,11.6,76,5,0.077075099,-0.666666667,England,Australia,1
198,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,11.7,27,11.7,18,147,24,45,1,11.7,77,5,0.077075099,-0.666666667,England,Australia,1
199,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,12.1,27,12.1,20,147,24,45,1,12.1,79,5,0.077075099,-0.666666667,England,Australia,1
200,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,12.2,27,12.2,20,147,24,45,1,12.2,79,5,0.077075099,-0.666666667,England,Australia,1
201,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,12.3,27,12.3,24,147,24,45,1,12.3,83,5,0.077075099,-0.666666667,England,Australia,1
202,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,12.4,27,12.4,24,147,24,45,1,12.4,83,5,0.077075099,-0.666666667,England,Australia,1
203,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,12.5,27,12.5,25,147,24,45,1,12.5,84,5,0.077075099,-0.666666667,England,Australia,1
204,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,12.6,25,12.6,28,147,24,45,1,12.6,85,5,0.077075099,-0.666666667,England,Australia,1
205,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,13.1,25,13.1,28,147,24,45,1,13.1,85,5,0.077075099,-0.666666667,England,Australia,1
206,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,13.2,25,13.2,29,147,24,45,1,13.2,86,5,0.077075099,-0.666666667,England,Australia,1
207,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,13.3,29,13.3,26,147,24,45,1,13.3,87,5,0.077075099,-0.666666667,England,Australia,1
208,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,13.4,26,13.4,30,147,24,45,1,13.4,88,5,0.077075099,-0.666666667,England,Australia,1
209,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,13.5,30,13.5,28,147,24,45,1,13.5,90,5,0.077075099,-0.666666667,England,Australia,1
210,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,13.6,30,13.6,29,147,24,45,1,13.6,91,5,0.077075099,-0.666666667,England,Australia,1
211,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,14.1,30,14.1,31,147,24,45,1,14.1,93,5,0.077075099,-0.666666667,England,Australia,1
212,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,14.2,30,14.2,31,147,24,45,1,14.2,93,6,0.077075099,-0.666666667,England,Australia,1
213,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,14.3,30,14.3,0,147,24,45,1,14.3,93,6,0.077075099,-0.666666667,England,Australia,1
214,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,14.4,30,14.4,1,147,24,45,1,14.4,94,6,0.077075099,-0.666666667,England,Australia,1
215,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,14.5,1,14.5,31,147,24,45,1,14.5,95,6,0.077075099,-0.666666667,England,Australia,1
216,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,14.6,31,14.6,1,147,24,45,1,14.6,95,7,0.077075099,-0.666666667,England,Australia,1
217,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,15.1,0,15.1,32,147,24,45,1,15.1,96,7,0.077075099,-0.666666667,England,Australia,1
218,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,15.2,32,15.2,1,147,24,45,1,15.2,97,7,0.077075099,-0.666666667,England,Australia,1
219,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,15.3,1,15.3,33,147,24,45,1,15.3,98,7,0.077075099,-0.666666667,England,Australia,1
220,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,15.4,33,15.4,2,147,24,45,1,15.4,99,7,0.077075099,-0.666666667,England,Australia,1
221,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,15.5,2,15.5,33,147,24,45,1,15.5,99,7,0.077075099,-0.666666667,England,Australia,1
222,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,15.6,2,15.6,34,147,24,45,1,15.6,100,7,0.077075099,-0.666666667,England,Australia,1
223,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,16.1,2,16.1,35,147,24,45,1,16.1,101,7,0.077075099,-0.666666667,England,Australia,1
224,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,16.2,35,16.2,8,147,24,45,1,16.2,107,7,0.077075099,-0.666666667,England,Australia,1
225,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,16.3,35,16.3,8,147,24,45,1,16.3,107,7,0.077075099,-0.666666667,England,Australia,1
226,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,16.4,35,16.4,12,147,24,45,1,16.4,111,7,0.077075099,-0.666666667,England,Australia,1
227,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,16.5,35,16.5,18,147,24,45,1,16.5,117,7,0.077075099,-0.666666667,England,Australia,1
228,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,16.6,35,16.6,19,147,24,45,1,16.6,118,7,0.077075099,-0.666666667,England,Australia,1
229,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,17.1,35,17.1,20,147,24,45,1,17.1,119,7,0.077075099,-0.666666667,England,Australia,1
230,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,17.2,20,17.2,35,147,24,45,1,17.2,120,7,0.077075099,-0.666666667,England,Australia,1
231,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,17.3,20,17.3,35,147,24,45,1,17.3,120,7,0.077075099,-0.666666667,England,Australia,1
232,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,17.4,20,17.4,36,147,24,45,1,17.4,121,7,0.077075099,-0.666666667,England,Australia,1
233,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,17.5,36,17.5,21,147,24,45,1,17.5,122,7,0.077075099,-0.666666667,England,Australia,1
234,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,17.6,21,17.6,36,147,24,45,1,17.6,124,7,0.077075099,-0.666666667,England,Australia,1
235,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,17.7,21,17.7,36,147,24,45,1,17.7,124,8,0.077075099,-0.666666667,England,Australia,1
236,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,18.1,0,18.1,23,147,24,45,1,18.1,126,8,0.077075099,-0.666666667,England,Australia,1
237,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,18.2,0,18.2,24,147,24,45,1,18.2,127,8,0.077075099,-0.666666667,England,Australia,1
238,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,18.3,24,18.3,1,147,24,45,1,18.3,128,8,0.077075099,-0.666666667,England,Australia,1
239,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,18.4,1,18.4,24,147,24,45,1,18.4,128,8,0.077075099,-0.666666667,England,Australia,1
240,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,18.5,1,18.5,24,147,24,45,1,18.5,128,9,0.077075099,-0.666666667,England,Australia,1
241,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,18.6,0,18.6,2,147,24,45,1,18.6,129,9,0.077075099,-0.666666667,England,Australia,1
242,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,19.1,0,19.1,6,147,24,45,1,19.1,133,9,0.077075099,-0.666666667,England,Australia,1
243,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,19.2,0,19.2,8,147,24,45,1,19.2,135,9,0.077075099,-0.666666667,England,Australia,1
244,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,19.3,0,19.3,9,147,24,45,1,19.3,136,9,0.077075099,-0.666666667,England,Australia,1
245,-1.503901801,-8.464912281,-1.331872443,-3.9,0.003591354,-0.195977655,-4.512571296,-1.182971014,-0.317169025,-0.155440415,-2.633756257,-0.629347826,0,1,0.5,2,19.4,9,19.4,0,147,24,45,1,19.4,136,10,0.077075099,-0.666666667,England,Australia,1
