,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Face To Face Win Diff,Win Percentage All,Win Percentage Rec,Current Winner
141,-5.155408455,-4.781818182,-2.455935008,-2.833636364,-0.141500712,-0.056405839,8.282154882,26.85714286,0.998871315,3.294897738,4.324040404,12.66428571,0,-0.402272727,-0.666666667,0
142,3.869167869,1.55,1.615873016,-0.12,0.110498131,0.095630628,0.133237133,5.121281465,0.044193552,0.808854575,0.006637807,2.356064073,-0.4,0.096743295,0,1
143,4.733015728,11.45031056,2.2390263,7.889440994,0.115840888,0.105931672,-0.936046895,-7.590909091,-0.013446969,-0.336996337,-0.695290786,-5.202272727,-0.166666667,0.123873874,0.333333333,0
144,-4.629215686,-5.80952381,-3.080376471,-4.871428571,-0.079894672,-0.059880977,7.332676898,13.5026738,0.473840027,0.972319688,4.406614152,7.803208556,0.5,-0.302150538,-0.333333333,1
145,-0.955884361,2.82,0.792238378,4.621333333,-0.111839982,-0.158528417,0.405339678,-9.748987854,-0.032449171,-1.281909374,0.394290246,-5.062348178,0.166666667,0.112063283,0.333333333,0
146,-1.813511252,-0.652173913,-0.450362656,-0.561391304,-0.084911622,0.002629404,4.898420268,9.995555556,0.422817593,0.835498885,2.845877794,5.521333333,0,-0.293791574,-0.666666667,0
147,-1.133733961,-0.476190476,0.641718369,1.196273292,-0.110543047,-0.119435541,0.554451057,-3.814285714,-0.026443634,-0.899866952,0.501828542,-0.957142857,0,0.0839599,0,1
148,-2.394581861,-7.346153846,-0.765800101,-3.556410256,-0.098737296,-0.224789597,7.101314951,18.95833333,0.555069344,1.016250303,4.19398714,11.525,-0.5,-0.321428571,-0.666666667,0
149,1.159973744,-3.782608696,0.646782474,-5.060869565,0.018011083,0.141556623,2.277657998,7.965587045,0.083672957,0.744833793,1.577967929,5.028340081,0,0.042649728,0,0
150,-0.788673948,-11.21428571,-0.50339689,-7.428571429,-0.009322266,-0.074955855,-2.634130943,-0.865185185,-0.378194451,-0.417320774,-1.368647011,0.037333333,0.5,0.011111111,-0.333333333,1
151,-7.201676231,-11.17176471,-4.239142253,-6.823058824,-0.148656456,-0.176771724,10.35885991,9.751879699,1.022133504,0.595731085,5.83541857,6.985714286,-0.75,-0.432065217,-0.666666667,0
152,-0.162724014,2.14548495,-0.883369176,1.714715719,0.056114692,0.006916233,-4.29986708,-11.50595238,-0.231545275,0.222698711,-2.86926008,-9.975,0.25,-0.015116279,0,1
153,0.166210462,9.333333333,-0.753307482,5.953846154,0.064504932,0.129268044,-4.63424012,-14.28937729,-0.27705773,-0.561429049,-3.021211657,-9.806593407,0.4,0.013196481,0.666666667,0
154,2.930888261,10.89010989,1.52111293,7.008791209,0.07701959,0.136017901,-8.762585324,-21.8,-0.678926523,-0.558749423,-5.103711604,-14.15345455,1.333333333,0.346153846,0.666666667,1
155,2.99538639,47.25925926,1.684429066,28.22857143,0.067207245,0.281218336,-9.870778995,-50.14285714,-0.768985428,-2.025997006,-5.672137651,-28.22857143,1.25,0.368506494,1,1
156,-2.505959409,25.25,-1.665171192,12.175,-0.027439694,0.407853887,0.313676423,1.44047619,0.12156491,1.355782134,-0.01144598,-1.665714286,-0.4,-0.118803419,0.666666667,1
157,-2.323879628,17.23809524,-1.536322797,8.773626374,-0.025885961,0.268538205,0.136997184,5.179738562,0.10894875,0.999713138,-0.127131892,1.38627451,-0.166666667,-0.092391304,0.666666667,0
158,-2.514966887,7.660714286,-1.598098013,4.542857143,-0.031543226,0.060495418,0.230595828,18.94117647,0.136075893,1.340045413,-0.114114726,9.33368984,-0.285714286,-0.112869746,0,0
159,-2.520348837,-0.085714286,-0.977325581,1.227428571,-0.117886179,-0.086683594,7.74556962,4.318181818,0.968195366,0.936161994,4.071392405,1.609090909,0,-0.196969697,0,0
160,1.415862709,1.533333333,0.527476809,2.42,0.042614129,-0.058236633,4.039667328,1.684444444,0.692789205,0.290102389,1.822491738,1.041777778,0.571428571,-0.089198036,-0.333333333,0
161,-3.131417625,1.539525692,-1.631494253,0.608300395,-0.117708551,0.071474984,8.58096497,-2.309090909,0.949755865,-1.162257496,4.89021811,0.736363636,-0.5,-0.273809524,0,0
162,-3.521571906,3.20123839,-2.037190635,-0.33622291,-0.111843746,0.206646905,10.53819444,9.018518519,0.917039141,0.71658568,6.535416667,6.486111111,-0.666666667,-0.336538462,-0.333333333,0
163,1.364541833,-5.097744361,0.525036161,-2.962406015,0.039913057,-0.116567958,3.986695879,4.141025641,0.676680947,0.33723387,1.810802058,3.276923077,0.375,-0.110416667,-0.666666667,1
164,1.627906977,6.222222222,0.69496124,4.825,0.043218503,0.061845813,3.549505495,-1.391304348,0.63136645,0.321055251,1.559847598,-2.092976589,0.444444444,-0.085863614,0,1
165,2.847359736,6.6025,1.495874587,5.463,0.100527618,0.080994083,-7.478532902,-7.18,-0.703707144,-0.620259598,-4.715210356,-5.463,1.25,0.388888889,1,1
166,-1.620614035,1.082815735,-1.380263158,1.098136646,-0.012582986,-0.00070017,-0.141758242,6.465587045,-0.135644569,0.740833609,0.183956044,4.104048583,0,-0.314285714,-0.333333333,1
167,3.233663366,13.55666667,2.800264026,12.378,0.034591549,0.013522917,-5.776608467,-14.935,-1.451979428,-4.450566811,-1.693661803,-2.9655,2,0.366666667,1,1
168,3.496753247,0.148571429,3.227922078,1.168285714,0.006390758,-0.082565549,-15.78252033,-11.35784314,-0.880275012,-0.463344114,-10.35609756,-7.647058824,0.5,0.5,0.333333333,1
169,-3.75191229,-9.790804598,-3.848444671,-7.015172414,0.012143373,-0.158354962,13.38333333,15.55,1.619899907,2.945405613,7.015,6.378,0.5,-0.5625,-1,0
170,0.004891684,38.75362319,0.312997904,21.8826087,-0.019681636,0.437681601,-2.809267241,-4.591973244,-0.668787109,-1.494373266,-0.988092672,-1.139799331,2,-0.036764706,0.666666667,1
171,-0.914957265,-0.642857143,-0.764102564,0.535714286,-0.012030506,-0.097333459,11.97380952,0.322222222,0.579292695,0.132848221,7.391428571,-0.08,0.5,-0.142857143,0,0
172,-0.983062809,-24.59555556,-1.920783345,-17.024,0.067238203,-0.174388915,2.068148148,2.130434783,0.518142197,0.821812596,0.684,0.026086957,1.5,-0.03968254,-0.333333333,0
173,-4.523917087,-4.163043478,-1.230813181,-0.636956522,-0.178809811,-0.230375427,1.673470021,-6.784722222,0.190005989,-0.3743418,0.91230187,-4.791666667,0,-0.111458333,0,0
174,-4.807867931,-8.070028011,-1.466634735,-3.352941176,-0.176523359,-0.22170894,2.168028846,-7.7,0.20922238,-0.284655183,1.255528846,-5.8125,-0.166666667,-0.134387352,-0.333333333,1
175,-1.059468892,7.944444444,-0.437550644,1.020833333,-0.027480567,0.332528608,-3.087555835,7.177631579,-0.224556858,0.701003603,-1.917608878,3.811184211,-0.4,0.095982143,0.333333333,1
176,0.730316263,4.608695652,0.267947598,0.339130435,0.022936035,0.27796017,2.949833333,-0.558695652,0.4542304,0.838217338,1.4682,-2.379130435,-0.285714286,-0.026666667,0.333333333,1
177,1.005284148,3.740740741,0.449461615,0.8,0.026262368,0.231453481,2.445591623,-4.257142857,0.394181488,-0.240133652,1.190852356,-3.316571429,-0.125,-0.003444621,0.666666667,0
178,4.171529708,3.423076923,2.133316792,4.116923077,0.093259854,-0.08340879,-1.08065348,-7.041189931,-0.130941428,-1.274186683,-0.561579797,-3.063157895,-0.285714286,0.121148459,0.333333333,1
179,1.325388558,7.380681818,0.547956165,5.901136364,0.040915698,-0.01048026,-1.469554031,-1.5625,-0.05376406,0.435627267,-1.030668954,-2.2525,0.5,0.096130952,0,0
180,0.546139435,-7.949579832,0.05765556,-4.295798319,0.028833126,-0.115327381,-0.717781114,23.68181818,-0.000405514,1.733756759,-0.558225983,11.82272727,0,0.069444444,-0.666666667,0
181,4.261478163,27.92592593,4.031131019,16.68888889,0.000111942,0.442088006,-11.11956006,-1.434782609,-1.594328342,-0.53862562,-5.378683336,-0.052173913,2,0.455108359,0.666666667,0
182,2.286211543,1.190909091,2.753020436,1.630909091,-0.042826686,-0.033028544,-6.666046983,1.416666667,-0.865135411,0.15747597,-3.270441102,0.965,0.5,0.333333333,-0.333333333,0
183,1.751192369,-5.257703081,2.269793323,-3.247058824,-0.045250686,-0.087808598,-4.576923077,16.27173913,-0.707387798,0.924915587,-1.91025641,11.33478261,0,0.236842105,-0.666666667,1
184,-2.972005699,-24.40873016,-1.563112899,-18.57380952,-0.056162193,-0.209696773,-4.50736992,-11.81578947,-0.540190987,-2.799816924,-2.325323276,-3.150717703,0.25,0.048644338,0,0
185,2.606162438,5.830039526,0.239800137,0.781422925,0.132895317,0.329387987,2.680457638,7.616666667,0.592082337,1.636781407,0.961632653,2.895,0,-0.073854337,0,0
186,-0.159154505,-13.51260504,-0.142089629,-2.846218487,0.001102608,-0.427740167,0.240435943,-13.75,0.04559067,-1.51820498,0.089998517,-6.914285714,0,-0.093023256,0,0
187,2.02718775,2.854545455,-0.053729156,0.095454545,0.121283441,0.178021916,2.993568195,7.94047619,0.621323992,2.158300414,1.164461476,2.814285714,-0.125,-0.092374214,-0.333333333,1
188,4.698635013,42.53703704,2.827408072,33.96666667,0.066458059,0.062132998,2.107114482,-17.68,0.059186751,-1.054481863,1.495280607,-9.936,-0.666666667,0.054117647,0.666666667,0
189,-0.515621544,-9.647058824,-0.393297943,-2.437647059,-0.001162155,-0.298211636,0.545989496,6.228571429,0.059215698,-0.26512644,0.303580807,6.18,-0.166666667,-0.113636364,-0.333333333,1
190,2.754507212,-12.60714286,1.689122596,-3.807142857,0.045427071,-0.567076045,-10.20275633,-26.93333333,-1.124616256,-3.79551534,-5.049195624,-9.77,2,0.430769231,0.333333333,1
191,4.834068937,-7.145969499,0.131620429,-6.235294118,0.272433659,-0.018714551,2.998056365,-8.916666667,0.888516933,-1.558464895,0.586588921,-4.39,0.5,-0.069387755,-0.333333333,1
192,-7.562610675,-25.90909091,-4.110397167,-19.03636364,-0.150536426,-0.042952708,-5.181818182,-5.185714286,-0.871957905,-1.604975876,-2.164003336,-0.525714286,0,-0.028571429,0.333333333,0
193,6.095643384,11.01831502,3.567697124,6.472527473,0.107614732,0.116579375,-10.25210526,-18.23076923,-0.937799561,-1.803187803,-5.435368421,-8.215384615,1.5,0.519444444,0.666666667,1
194,-4.716254229,8.288888889,-2.531428897,5.454666667,-0.117588711,0.083706106,2.775640853,-29.84333333,-0.044391049,-2.705467586,2.261930764,-15.338,0,-0.25,0.333333333,0
195,-6.204301075,-6.649038462,-3.361477326,-5.030769231,-0.133068161,-0.017852571,-1.514244521,-7.157692308,-0.505832614,-0.173975315,-0.071937716,-5.337692308,0.5,-0.111111111,-0.333333333,0
196,-2.506076637,-16.94222222,-1.525127252,-14.33066667,-0.034262274,-0.065450134,-0.780500169,2.992857143,-0.194109687,0.05352383,-0.201373534,2.721428571,0.5,-0.077173913,-0.333333333,0
197,3.070039683,-26.52380952,0.7,-14.07142857,0.1287316,-0.379420381,-2.157931859,-5.236024845,-0.312615765,-2.359061312,-1.037838613,0.59378882,0.285714286,0.094054054,0,1
198,0.020360791,10.55789474,-0.425104457,2.229473684,0.03147364,0.475994674,4.656076556,13.94444444,0.854515859,2.132121707,1.963397735,7.216666667,-0.125,-0.092236467,0,0
199,-1.82555039,-12.23931624,-1.299131683,-10.63076923,-0.009161719,0.073151363,-2.685589392,-1.028340081,-0.311681074,-1.254472255,-1.399674353,1.677327935,0.75,0.023550725,0,0
200,-5.180458822,2.414285714,-3.162858558,0.295714286,-0.10009694,0.12973569,8.513529121,7.661111111,0.900662042,0.798273155,4.834697245,4.64,-0.8,-0.370995671,-0.333333333,0
201,2.642994294,-16.25892857,1.315470704,-9.307142857,0.059249825,-0.160064773,-0.936221122,-0.545238095,-0.212700209,-0.928198303,-0.262128713,1.284285714,-0.125,0.118980963,0,0
202,-2.667375313,-2.584210526,-1.288367219,0.214736842,-0.060048456,-0.158678567,-3.125090421,8.375286041,-0.515097383,1.686853603,-1.484027066,3.686498856,0.25,-0.04350304,0,1
203,-2.035503315,-2.095238095,-2.256437613,-3.514285714,0.048522413,0.112243038,-3.239894841,-0.384615385,-0.350986619,-0.793839472,-1.788380827,1.176923077,0.166666667,-0.005034446,0.333333333,1
204,2.506662776,-6.783333333,1.449051649,-3.52,0.040674381,-0.110988425,-0.563543599,-3.726315789,-0.218421457,-0.548080108,0.043453485,-1.653157895,0.8,0.041666667,-0.333333333,1
205,0.627175777,-11.76842105,0.37432769,-5.398421053,0.010203606,-0.289412652,-2.554359575,-5.9375,-0.437298161,-0.720404129,-1.061124122,-3.1625,1.333333333,0.112257661,-0.333333333,1
206,0.061440702,32.5,-0.99961331,17.64545455,0.074429186,0.276740169,-0.668552895,6.871541502,-0.038595642,1.59651971,-0.457949046,2.901581028,0.125,-0.088141026,0.333333333,1
207,4.255274962,-1.882352941,2.311631336,0.564705882,0.075725593,-0.126298173,6.032382991,-4.727272727,0.866573985,-0.440977221,2.975706918,-2.890909091,0.5,-0.083333333,-0.333333333,1
208,-1.771572972,9.325358852,-0.810222576,6.025837321,-0.043008963,0.092285492,-1.470558585,-15.0875,-0.250871992,-1.324581364,-0.62554186,-9.1125,0.666666667,0.020408163,0.333333333,1
209,3.331571876,55.97142857,0.733219884,32.82857143,0.137113123,0.345783851,2.186148649,-6.885714286,0.447755495,0.066929998,0.854992492,-5.52,0,-0.04603123,0.333333333,0
210,1.795260145,8.258928571,1.133378352,6.867857143,0.018767516,-0.01095595,2.305419822,-4.346590909,0.307474715,-0.231884058,1.125815957,-3.139772727,0.5,-0.08137101,0.333333333,1
211,0.765664962,9.024615385,0.217902813,5.137846154,0.02898673,0.177201959,2.226822125,-5.289473684,0.352846549,0.799775107,1.099522989,-6.430263158,-0.222222222,-0.037248719,0,1
212,3.358467684,11.01435407,1.024454273,9.522488038,0.11871783,-0.062385796,-2.942878854,-32.64661654,-0.352086119,-1.570281871,-1.550138949,-19.06015038,0.375,0.118055556,0.333333333,0
213,0.771185972,1.683333333,0.552207103,3.68,0.005690593,-0.122569861,-2.675790316,-8.204545455,-0.500456306,-1.493394525,-1.018391357,-3.136363636,1.25,0.139689579,0.333333333,0
214,-4.99791739,-11.1275,-2.901804929,-7.89,-0.104059335,-0.086177409,4.746881996,16.42424242,0.180201988,1.405545927,3.233840742,9.443636364,0.666666667,-0.237012987,-0.666666667,0
215,2.52087174,0.3125,1.856505895,1.625,0.008929205,-0.083647495,1.142024614,-7.484848485,0.209534572,-0.313574868,0.422121139,-5.036363636,0,0.0225,0.333333333,1
216,2.90467469,-5.964114833,1.872440258,-2.559330144,0.033364852,-0.159570359,-1.388470871,0.786377709,-0.31290322,-0.382734165,-0.401073903,1.590092879,0.625,0.129259259,-0.333333333,1
217,2.542298724,7.507142857,1.850939514,5.644285714,0.010255795,0.017689267,1.071407837,-9.481481481,0.189924417,-0.742097409,0.409044993,-5.9,0.166666667,0.043758967,0.666666667,0
218,3.371893015,6.324786325,2.151669537,3.820512821,0.040892471,0.130094911,-1.870527677,-11.75303644,-0.359986004,-1.337991718,-0.681633999,-5.829959514,0.666666667,0.145632799,0.333333333,0
219,4.712554368,6.75,2.547092606,2.39,0.085071986,0.247730696,5.29358799,-4.595238095,0.857483421,1.264036196,2.392940999,-7.142857143,0.666666667,-0.048809524,0.333333333,0
220,3.212569671,2.573099415,1.997968205,-1.043859649,0.041923394,0.220984965,-1.679266696,-12.84210526,-0.35822159,-1.22541419,-0.525150355,-6.889473684,0.5,0.124313187,0,1
221,4.246702364,-1.480549199,2.228000522,-3.687871854,0.081882018,0.172611322,5.422001163,10.51190476,0.839651209,1.336223909,2.539477424,5.175,0.25,-0.06824247,-0.333333333,1
222,2.266754079,0.719047619,0.270979021,-0.437142857,0.109799019,0.075361527,0.359122807,12.7826087,0.198914564,1.440005544,-0.149684211,6.684782609,-0.166666667,-0.032323232,-0.333333333,0
223,2.347383146,-0.44047619,0.378852294,-1.064285714,0.105802535,0.044406952,0.20708928,6.919117647,0.207620554,1.650278829,-0.298207535,0.884558824,-0.285714286,-0.051242236,-0.666666667,0
224,-2.868631293,-6.159090909,-1.58185107,-2.260909091,-0.051975943,-0.206644931,0.852402402,6.207142857,0.205162273,-0.070981444,0.206081081,4.56,-0.5,-0.056005398,0,0
225,-3.069905896,-8.023809524,-1.636167659,-3.061904762,-0.05928869,-0.206569678,1.091081473,7.842105263,0.245543043,0.959699412,0.302586166,3.472311213,-0.571428571,-0.07303188,-0.333333333,1
226,2.523284314,-11.85882353,0.647987616,-5.625882353,0.096480866,-0.210907835,-2.091646211,15.8961039,-0.279671558,0.893471557,-1.030635715,9.892207792,0.222222222,0.049571603,-1,0
227,-2.612624803,-3.810909091,-1.391798541,-1.797818182,-0.050590798,-0.085545603,0.689213086,0.25,0.194713945,0.176452244,0.104111406,-0.125,-0.375,-0.05398619,-0.333333333,0
228,4.582026182,12.24089636,2.397983253,4.610084034,0.109046966,0.34869464,-9.807625816,-23.5,-0.661328498,-1.256903749,-5.647848636,-13.53,0,0.370989305,1,1
229,2.998577898,8.914285714,1.462180027,3.99,0.06686253,0.1945143,2.690984683,-6.349282297,0.445767609,-0.876121219,1.25443326,-3.190909091,0,0.0178028,0.333333333,0
230,1.286774334,-2.428571429,0.148756002,-2.353571429,0.079939668,0.002273373,-0.110769231,11.81547619,-0.251720185,1.759821576,0.492,4.875,0.5,0.15,-0.333333333,1
231,4.976648352,27.72364672,2.634230769,12.96752137,0.11581806,0.648588818,-10.84997272,-29.84920635,-0.679676597,-0.226537103,-6.372013093,-21.5952381,0.5,0.388888889,1,1
232,1.31068314,-6.357142857,-0.159593023,-5.618571429,0.101779431,-0.045275686,-0.130467013,6.868347339,-0.336897699,0.667480914,0.691178651,3.988235294,2,0.232323232,0,1
233,1.460883571,1.504615385,-0.489829728,-0.279692308,0.144170334,0.126835114,5.839316239,2.25,0.638045743,1.56448645,2.711794872,-2.53,0,-0.1,0,1
234,2.221864343,4.806397306,0.324100038,2.837373737,0.141502368,0.16354245,1.317142857,2.320833333,0.412211582,0.712048826,-0.094285714,0.1475,0.5,0.051948052,0.333333333,0
235,4.732869599,-9.8875,2.814480259,-5.1375,0.08878126,-0.186236359,-7.166184507,-25.18461538,-0.719630298,-2.354543204,-3.893989071,-9.743076923,2,0.378353377,0.666666667,1
236,-5.000927644,-4.416666667,-2.339888683,-1.855555556,-0.1850594,-0.19235145,3.300684932,-4.375,0.207021438,-0.039106145,2.261643836,-3.6375,0.5,-0.378787879,0,1
237,-4.963177836,-0.863636364,-2.377977741,-0.272727273,-0.168655454,-0.033699754,3.282051282,-4.841269841,0.184115633,-0.583330162,2.247692308,-2.519047619,2,-0.269230769,0.333333333,1
238,-0.240686275,-20.32753623,0.250098039,-8.180869565,-0.034750398,-0.552721088,4.483557202,-8.05,0.339779201,-1.6768575,2.37971283,0.01,0.5,-0.103070175,0,1
239,0.171985816,-10.18823529,0.555319149,-3.112941176,-0.030185272,-0.325963719,3.247067449,-10.87777778,0.31564644,-1.034616378,1.548533724,-5.086666667,2,-0.05,0.333333333,0
240,3.078166429,6.416666667,1.650492098,2.383333333,0.058303639,0.188254303,-1.155008494,-6.555555556,-0.243917667,-1.164017675,-0.354500343,-2.383333333,0.666666667,0.070454545,0.333333333,0
241,0.91580812,4.2875,0.275837866,3.1275,0.03333157,-0.002212905,4.477449143,0.711304348,0.680960612,-1.305915902,2.157659707,3.005217391,2,-0.100241546,0.333333333,0
242,0.924393758,2.411764706,0.306453782,4.152429668,0.031745405,-0.181051854,4.35829342,-1.565217391,0.680457563,-1.646423618,2.061708861,1.904347826,0.5,-0.1171875,0,0
243,-1.559810726,11.01515152,-0.65844164,9.307272727,-0.041160226,-0.088371055,-0.36315229,4.781954887,-0.172901704,-0.522236214,0.096823905,4.815789474,0,-0.006944444,0.666666667,0
244,-1.782620457,5.66819222,-0.816688208,5.1597254,-0.043114111,-0.029921826,-0.17070079,6.995475113,-0.165840237,0.092984871,0.238722442,5.431221719,-0.5,-0.026345083,0,0
245,-1.867127082,2.897233202,-0.857760379,2.601581028,-0.045133265,0.002685864,-0.060697051,4.141666667,-0.147325825,0.225766028,0.287787173,2.97,-0.666666667,-0.045,-0.333333333,1
246,-3.587592593,-1.345755694,-1.923277778,1.460869565,-0.083857494,-0.192743764,12.91610766,7.177133655,1.368543718,1.007859454,6.808397516,3.89468599,-0.5,-0.48021978,-0.666666667,0
247,-3.465874363,-0.047619048,-1.729994833,0.84,-0.089390574,-0.05952381,12.8712139,4.941558442,1.359209383,1.473874779,6.794250585,0.736363636,-0.666666667,-0.492424242,-0.666666667,0
248,-0.069854227,0.9375,0.424163265,-2.3625,-0.034409954,0.202241715,1.284704641,-2.960526316,0.179706564,0.39219898,0.619936709,-3.0375,0.166666667,0.018472906,0.333333333,0
249,-0.188950774,14.33333333,0.417455974,7.8,-0.040704587,0.074074074,1.387657904,-2.123839009,0.215742267,0.408163265,0.614173582,-2.184520124,0,0.000892061,0,1
250,3.038477846,-9.25297619,0.730506678,-3.442857143,0.15533613,-0.303260912,-1.703076923,6.846153846,-0.185017881,0.13539221,-0.964615385,5.529959514,0.5,0.214285714,-0.333333333,1
251,1.339541205,-2.641304348,1.813868232,0.641304348,-0.055039015,-0.237288136,2.133583437,-4.088235294,0.217270379,-1.720700205,1.181072174,1.117647059,0,0.040151515,0,1
252,4.385753176,7.26625387,1.301923775,4.404334365,0.207572732,0.118977384,-3.752665544,-8.299242424,-0.565302356,-2.760416667,-1.783417508,-1.309090909,2,0.271794872,0.333333333,0
253,-3.232195874,-5.359267735,-1.747044534,-3.260869565,-0.072760384,-0.048614239,4.092384241,-5.05,0.069846768,-0.912698413,2.936315027,-1.5975,-0.5,-0.252837327,-0.333333333,0
254,-2.239272157,7.258928571,-1.098019475,3.1125,-0.049279102,0.149302788,-2.785076085,0.619047619,-0.443495661,0.037244776,-1.337414491,0.457142857,0.5,0.02029327,0.333333333,0
255,-2.682306468,-9.244318182,-1.389370579,-7.186363636,-0.05412394,-0.027054354,-2.394138274,10.65567766,-0.39969738,0.342679128,-1.1104412,8.320879121,0.285714286,0.004310345,0,0
256,-0.189848037,5.713333333,-0.536048966,5.009333333,0.025362051,-0.006795928,-1.791331186,-6.777511962,-0.490860638,-2.466687294,-0.308776167,-0.238277512,0.5,0.038461538,0.333333333,0
257,-4.620611035,-3.654761905,-3.734199726,-2.414285714,-0.052916244,-0.073560087,8.4,-11.64130435,1.038278332,-1.827526591,4.499428571,-5.023369565,0,-0.446428571,0,0
258,1.405583946,-3.8,0.189056463,-3.648,0.081204915,-0.014410567,-2.271929825,-4.48245614,-0.689082478,-1.19944734,-0.203157895,-0.975438596,1.5,0.266666667,0,1
259,-1.867532468,-1.794444444,-0.579220779,-0.906666667,-0.087486991,-0.050873603,-0.895812053,-10.32705882,-0.407814542,-1.067508604,0.270275792,-6.117176471,0.5,0.130681818,0.666666667,1
260,2.885329077,19.65,1.545009343,14.46,0.054896554,0.102692479,2.163164557,-13.31103679,0.385045598,-0.493353558,0.949458228,-9.744481605,0.125,0.011176615,0.333333333,1
261,0.724102723,-10.54761905,0.908056931,-3.261904762,-0.022459061,-0.355045131,-2.23020242,-8.366666667,-0.661493375,-2.917966334,-0.263639199,1.4475,0,0.09629981,-0.333333333,1
262,2.846218996,4.377192982,1.823593466,2.878947368,0.060446715,0.069924268,-3.085202469,-9.417956656,-0.687944007,-1.296727731,-0.885593858,-4.218575851,2,0.333333333,0.333333333,0
263,2.811189165,14.73809524,1.459198785,9.128571429,0.056712161,0.270479802,2.144381679,-14.54761905,0.360795576,-1.465877208,0.986901763,-9.128571429,0.222222222,0.026190476,1,0
264,-3.674670617,-0.409090909,-1.646292976,0.556363636,-0.127235253,-0.065590728,-0.254120149,-5.464444444,0.041067388,-0.13081874,-0.312663477,-4.424,1.5,-0.11372549,0.333333333,0
265,2.732142857,-5.382857143,0.610714286,-2.836571429,0.141153253,-0.154102126,-0.16140482,14.57142857,-0.271942086,1.126126126,0.540425929,10.08461538,0.5,0.166666667,-0.333333333,1
266,1.141134478,6.247563353,0.087690527,5.032748538,0.073153795,0.04199815,6.161517114,5.468013468,0.518792002,0.187755102,3.691137835,4.36969697,0,-0.204678363,0,0
267,2.029405779,1.826330532,1.392368742,3.317647059,0.034308049,-0.126837325,-3.172103213,-10.44166667,-0.720281897,-2.53107775,-0.871445959,-3.07,0.5,0.269230769,0.333333333,1
268,-1.808885261,-3.804029304,-2.257835821,-3.374725275,0.039092807,-0.008770474,1.587528705,-20.65,0.188376908,-1.46891169,0.953153153,-12.03,0.666666667,-0.061497326,0.333333333,0
269,-4.421983813,-4.072115385,-2.701355167,-4.797115385,-0.080265603,0.125557218,1.729261335,-7.325980392,0.04991411,0.43512527,1.361468042,-6.402941176,0.5,-0.112676056,0.333333333,0
270,-0.704569083,1.272727273,-0.313123451,2.742857143,-0.01843382,-0.083542939,-2.336220631,-3.914705882,-0.256508657,-0.004359978,-1.379753257,-3.148235294,0.3,0.021901709,0,1
271,-0.80503779,-9.041666667,-0.417041333,-5.7,-0.016999578,-0.06708689,-2.238973707,-0.555555556,-0.258534611,-0.234973921,-1.290719164,0.166666667,0.363636364,0.038382011,0.333333333,0
272,-0.645973356,13.52941176,-0.616997904,6.063235294,0.006638723,0.314091681,1.095659184,12.23529412,0.284838537,2.330561854,0.2077394,3.97540107,-0.25,-0.005456349,0.333333333,1
273,-0.226363468,14.32222222,-0.466598133,5.497333333,0.020310058,0.444255801,0.659001846,-0.638095238,0.20416384,-0.323129252,0.050702788,0.21,0,0.012595663,0.666666667,1
274,-0.09344815,-7.777493606,-0.626927283,-5.387723785,0.04056195,0.062329403,-0.812552846,6.95,-0.147475789,-0.101346066,-0.30995122,4.305,0.125,-0.026286037,0,1
275,0.254007678,-1.333333333,-0.372802005,2.66E-15,0.04137574,-0.079230334,-1.124325414,-0.531578947,-0.161992134,-0.662717683,-0.518180616,0.866842105,0.222222222,-0.009294697,0,1
276,0.718637993,16.625,-0.113261649,8.264285714,0.048039139,0.214168482,-1.503207251,-9.133152174,-0.198859678,-0.624952583,-0.731139157,-4.835869565,0.3,0.007142857,0.333333333,1
277,-4.832531194,-23.51272727,-3.318930481,-16.81527273,-0.052024708,0.001049803,6.901424346,5.81,0.744258591,0.267724372,3.588138232,3.75,-0.5,-0.37037037,-0.333333333,0
278,-4.663352413,-10.22916667,-3.22598619,-7.35,-0.047582622,0.005668934,6.6503359,2.701818182,0.733148062,-0.111322522,3.421290076,2.143636364,-0.666666667,-0.385714286,-0.333333333,0
279,2.30368525,-7.976086957,0.122098034,-2.278695652,0.12449959,-0.315875802,4.65589465,-0.693498452,0.983093743,0.006699274,1.611765855,-0.523839009,2,-0.138695652,-0.666666667,0
280,1.880246914,-11.50534759,-0.260485313,-4.520855615,0.1246351,-0.335761551,4.898709037,9.136363636,0.989364761,0.574008657,1.803806687,5.761363636,0.5,-0.164215686,-1,1
281,-2.419249092,1.08095952,-0.684043206,3.68095952,-0.088928482,-0.222025913,-0.65684596,-22.2388664,-0.277948502,-3.722221141,0.117891283,-6.658299595,0.444444444,-0.037042875,0.333333333,1
282,-1.93461515,4.88998358,-0.376068688,5.138916256,-0.083039385,-0.03821286,-1.08572522,-25.68939394,-0.298125103,-3.407087829,-0.169207807,-10.92272727,0.5,-0.018867925,0.666666667,1
283,-0.62558202,-13.39366516,0.917594914,-4.031674208,-0.098380047,-0.332456074,-0.352213075,7.941810345,-0.232692153,-0.017045995,0.233891299,6.402155172,0,0.09170082,-0.333333333,0
