,Batting Avg All,Batting Avg Rec,Batting Ball By Wicket All,Batting Ball By Wicket Rec,Batting Strike Rate All,Batting Strike Rate Rec,Bowling Avg All,Bowling Avg Rec,Bowling Eco All,Bowling Eco Rec,Bowling Strike Rate All,Bowling Strike Rate Rec,Current Winner,Face To Face Win Diff,Team1 Name,Team1 No Of Matches,Team2 Name,Team2 No Of Matches,Win Percentage All,Win Percentage Rec
117,-4.814285714285717,-16.733333333333334,-1.6789285714285747,-3.780000000000002,-0.16579378015065874,-0.6087292995726582,-3.595779220779221,-6.555555555555557,-0.8134042686031808,-2.187475750756576,-1.1926948051948072,-0.10666666666666735,0.0,0.5,Afghanistan,5,South Africa,27,-0.11538461538461542,0.0
118,10.090601405883886,13.962962962962964,4.422160895600108,3.8470588235294114,0.2975075027270185,0.625509357030578,-10.176731725985459,-25.900793650793652,-0.789052752505957,-1.3518296709202877,-5.873708381171057,-16.93333333333333,1.0,2.0,Australia,29,Bangladesh,15,0.42857142857142855,1.0
119,-1.6117647058823543,6.466666666666665,-1.7660727643658687,5.660000000000003,0.036615667260497066,-0.042415124617621945,6.107760765021283,-0.9558823529411775,1.2851702944757877,-0.7455525208533258,2.2058813774805124,0.6985294117647074,1.0,0.25,England,26,Pakistan,30,-0.3413793103448276,-0.3333333333333333
120,-3.6946375106928997,-14.260526315789473,-2.244386227544907,-4.408421052631579,-0.056565187729825585,-0.5341048848918096,0.12869012707722405,-1.916666666666666,0.09572102025187768,-1.1599744598104795,-0.1021407624633408,0.6714285714285717,0.0,-0.25,New Zealand,34,South Africa,28,-0.15993265993265993,0.0
121,-0.8372265480163144,-18.01398601398601,-1.6111234705228057,-9.581118881118883,0.0721924137417096,-0.21479586945505824,-3.9505226480836235,-10.393241167434716,-0.4029415895194193,-1.4846550179211473,-2.2217054832202416,-5.680184331797234,1.0,0.0,Australia,30,India,22,-0.009031198686371145,0.0
122,-1.5656449326718658,-9.055137844611528,-0.5361091424521689,-2.6496240601503747,-0.053709255822433466,-0.3890491729719443,0.9912235855487381,-13.368131868131869,0.3772130593503702,-2.4164002131628024,-0.04297034764826524,-5.683516483516485,0.0,-0.5,West Indies,23,Sri Lanka,26,-0.08272727272727276,0.3333333333333333
123,-4.7607392607392605,-1.5191815856777495,-2.894105894105893,1.2675191815856808,-0.06997135794953928,-0.18855932203389836,3.811120478234212,-4.465367965367964,0.7454062063919373,-1.4754649620676448,1.552502299202943,-0.46753246753246636,1.0,-0.75,New Zealand,35,Pakistan,31,-0.2607843137254902,0.3333333333333333
124,-0.1644484775156272,2.077205882352942,-0.7969751966122205,1.1845588235294136,0.0479546859772498,0.02382405953834506,2.050820638515713,1.1787439613526551,0.5943237486599262,0.3085562742131245,0.32888213210883777,0.3376811594202911,1.0,-0.25,England,27,South Africa,29,-0.21978021978021983,-0.3333333333333333
125,-4.482379767827528,-6.439473684210528,-2.21156716417911,-2.8547368421052646,-0.09754989191931607,-0.19509620708748607,-1.2599822537710743,-1.526315789473685,0.07733308685337636,-0.06643664660108595,-1.1270629991126917,-1.0105263157894742,1.0,2.0,West Indies,24,India,23,-0.11166007905138348,0.0
126,2.4024660341806907,-5.721227621483376,0.3886284750917257,-5.387723785166241,0.10704649102822295,0.09676649380748348,-1.4291853665170677,-3.6057347670250888,-0.056723368871426594,0.39771579359680054,-1.0305344757241919,-3.8247311827957007,1.0,0.5,Australia,31,Sri Lanka,27,0.023076923076923106,0.33333333333333337
127,1.1335028793592343,-3.3063973063973044,0.7371744277821648,-2.652525252525254,0.011577119012063116,-0.015336343909448047,-3.414999999999999,5.576363636363636,-0.6687139465383076,0.8495433832534491,-1.400999999999999,2.805818181818183,1.0,2.0,Pakistan,32,South Africa,30,0.07285873192436043,-0.6666666666666666
